Base	Curvature
20.0186720273812	0.00361567346090383
20.1698123319809	0.00453442861930385
20.3209758424443	0.00543868021478217
20.4721532917467	0.00714072542521751
20.6233516157367	0.0088418593426909
20.7745603660597	0.00836711147672809
20.9257786721591	0.00573120846748583
21.0770029509914	0.00309621787208554
21.2281948536953	0.00392195122214866
21.3793754180071	0.0047345090392623
21.5305277865655	0.00572305614092772
21.6816619649911	0.00690060053301833
21.832774478673	0.00806493221332103
21.9838598093002	0.00827006659465968
22.1349232364899	0.00847531058623651
22.2859706241339	0.0078131299471099
22.4370138082735	0.00628302165976412
22.5880457216165	0.00475343657600396
22.7391191563968	0.00655023508061852
22.8902032383956	0.00834566757355072
23.0413106605087	0.00960005304499856
23.1924328631582	0.010341468968471
23.3435693984499	0.0110690744616309
23.494703147783	0.012541110277927
23.6458386009353	0.0140129491053512
23.7969757447825	0.0141191462619002
23.9481127319252	0.0128745957730916
24.0992585067161	0.0116160957434064
24.2503877908994	0.0132375188482226
24.401507703136	0.0148736600485529
24.5525994781036	0.01476955424033
24.7036562163238	0.0129372773661093
24.8546736981791	0.0111042707389657
25.0056535553427	0.0129079550460649
25.1565893404835	0.0147130878785271
25.3074893181446	0.0145420214522526
25.4583575397195	0.0123928047064882
25.6091899427832	0.0102295756132124
25.7600026239239	0.0104484133834681
25.9107873960691	0.010653787355256
26.0615439394214	0.01125307241573
26.2122798013704	0.0122586220611793
26.3629890435412	0.0132645758895455
26.5137073887389	0.0122586220611793
26.6644192656669	0.0112395172088128
26.815146338747	0.0111822987472074
26.9658854231671	0.0121005624318256
27.1166441416236	0.0130174616599008
27.2674085329369	0.0139356127338996
27.4181862410452	0.0148533946307776
27.5689773826467	0.0147546761178016
27.7197745236227	0.0136556513653968
27.8705891195459	0.0125426991340982
28.0214158985279	0.0123905729701405
28.1722576858995	0.0122385278028852
28.3231036928997	0.0123044844990984
28.4739538062319	0.0126010579692687
28.6248052092103	0.0129111088555188
28.7756366148251	0.00724888422251092
28.9264671909425	0.00158427926436246
29.0770988186943	0.0036076939483681
29.227447954127	0.0133734414058546
29.3774988363824	0.0232439037944892
29.5274872093837	0.022917339191253
29.6772511232002	0.0225903292592206
29.8270148620556	0.0223407546100759
29.9768164293007	0.0221676925023854
30.1266533285276	0.0220086368499912
30.2764399588263	0.0265044049891494
30.4262284014168	0.0310064960718342
30.5759999728472	0.0312001496508264
30.7257729680064	0.0270842233578506
30.8755493893861	0.0229579460528245
31.0253182130461	0.0175710870156104
31.1750926171205	0.0121850480371518
31.3249082226011	0.0110442291319479
31.4747745541238	0.0141320970424154
31.6247011843247	0.0172262144330304
31.774709866528	0.0170703298722871
31.9248007480432	0.0169147898307593
32.0749005847608	0.0180676791635504
32.2249706953021	0.020531464160573
32.3750102352745	0.0229852627734433
32.5250583509111	0.0199159402706785
32.6750784928241	0.0168614723066963
32.8250926304795	0.0160988585533914
32.9750975771853	0.0176400737867799
33.1250955758146	0.0191667936712542
33.2750784344376	0.0197401952807725
33.4250433699453	0.0203150386205721
33.5750203486033	0.019888698576154
33.7250045732942	0.018438695153542
33.8750101242389	0.01698852340093
34.0250345681671	0.0164385721525453
34.1750835619689	0.0158889890854075
34.3251759070649	0.0164231316964944
34.4753111715458	0.0180546078288084
34.6254943602214	0.0196700996725838
34.7757048140093	0.0169486012334231
34.9259515246228	0.0142166805397647
35.0762292778022	0.0137771104954989
35.2265322010477	0.015614709724339
35.3768625448462	0.0174643777551455
35.5272203650332	0.0175927758719321
35.6776111189355	0.0177198827643608
35.8280263824264	0.0192957529524107
35.9784654800476	0.0223324833633612
36.1289278001944	0.0253536596960639
36.2793347911559	0.0272359268883375
36.4297294178614	0.0291185087066968
36.5800714706923	0.0290393106856601
36.7303643501693	0.0269951769703223
36.8806141082428	0.0249471748550968
37.0308027314469	0.0215045431432128
37.180947236686	0.018069651028951
37.3308642148699	0.0175205206210362
37.4804802210397	0.0198883860970569
37.6297895895197	0.0222787649773806
37.7785775715235	0.0161579367939122
37.926907329548	0.0099573687617593
38.0744874793941	0.00798587643402797
38.2211900465112	0.0103210785581316
38.3670258531708	0.0127140101185049
38.5127198049124	0.00895407628742918
38.6578517472292	0.00518058147006012
38.802718701114	0.00220844297542921
38.947247934278	4.61865856669876E-05
39.0914452274855	-0.00215309592105328
39.2353075517476	0.00169605540871834
39.3788019118424	0.00557867440285943
39.5219605756627	0.0060634837122263
39.6647731808288	0.0030764833271641
39.8072509763936	6.24433961454651E-05
39.9493270263402	-0.00414096293496826
40.091034346882	-0.00838849560318842
40.2323758797872	-0.00908348485210293
40.3733674349344	-0.00617327870490474
40.5140139332534	-0.00323698692164761
40.6542801295714	-0.00285202285153798
40.7941983572882	-0.00246297362696887
40.9337475112496	-0.00521753251761492
41.0729285232	-0.0111621665835161
41.2117450831037	-0.0171651827150526
41.3502790442017	-0.0212590951823607
41.4884907095794	-0.0253685070762113
41.6263831239895	-0.0270240259792967
41.7639265480504	-0.026151585889654
41.9011210087435	-0.0252879355842481
42.0379564473737	-0.0278553634048438
42.1744254937085	-0.0304481271553954
42.3104749456547	-0.033534561133418
42.4460760706845	-0.0371140576993483
42.5812301110981	-0.0407406152180561
42.7160431647772	-0.0410872657603133
42.8504535647014	-0.0414337137418762
42.9845370255035	-0.0409200136468305
43.1183124736732	-0.0395116690174423
43.2517690590132	-0.0381104851071316
43.384895002979	-0.0430958920896305
43.517697638024	-0.0481325832231951
43.6501465243056	-0.0527010757018629
43.7822300910442	-0.056780568105027
43.9139558942886	-0.0609172927902076
44.0452708747322	-0.0536211499817837
44.1761945740714	-0.0462357364311776
44.3066867483081	-0.0456267962092253
44.436744808403	-0.051955648946931
44.5663691631905	-0.0583675797485321
44.695587345184	-0.064400280162509
44.8243865774713	-0.0705068661819165
44.952769886295	-0.0752796394760221
45.0807264287995	-0.0786831707127354
45.2082672035897	-0.0821435473167506
45.3353318921448	-0.0831321070032817
45.4619439117459	-0.0841398573149923
45.5880952582083	-0.086701803680118
45.7137868916462	-0.0908589401017368
45.8390253562187	-0.0950755380654423
45.9639540970486	-0.0923360380973226
46.0885082226416	-0.0895584665379546
46.2126788374724	-0.0862997939898035
46.3364405079022	-0.0825254185073369
46.4597813103081	-0.0787184447420703
46.5826227280561	-0.0851308262441092
46.7049945066232	-0.0916689211155433
46.8269047389375	-0.0933987487319159
46.9483634567252	-0.090188968922353
47.0693776941584	-0.0869409878012831
47.189974520818	-0.0930839635556304
